dist,x,y,dsm,dtm,height
482.1745812,243144.8194,80306.93149,311.899994,280.256927,31.899921
483.3091096,243145.8475,80307.41127,313.619995,279.382263,34.208035
484.443638,243146.8756,80307.89104,312.799988,278.921967,33.854328
485.5781665,243147.9037,80308.37082,311.529999,278.106842,33.382568
486.7126949,243148.9318,80308.85059,311.209991,277.626678,33.400169
487.8472233,243149.9599,80309.33037,292.890015,277.040009,15.760508
488.9817517,243150.988,80309.81015,287.100006,276.543335,10.635478
490.1162802,243152.0161,80310.28992,303.01001,275.254578,27.809826
491.2508086,243153.0441,80310.7697,294.429993,274.775208,19.419857
492.385337,243154.0722,80311.24947,296.98999,273.925201,23.250832
493.5198654,243155.1003,80311.72925,296.950012,273.483856,23.529518
494.6543939,243156.1284,80312.20902,298.700012,272.66684,26.078915
495.7889223,243157.1565,80312.6888,287.420013,272.416443,15.349141
496.9234507,243158.1846,80313.16857,288.619995,271.405945,17.133675
498.0579791,243159.2127,80313.64835,291.640015,270.996307,20.654093
499.1925076,243160.2408,80314.12813,293.299988,270.167145,23.172132
500.327036,243161.2689,80314.6079,293.779999,269.915802,23.562304
501.4615644,243162.297,80315.08768,303.480011,268.91214,34.729195
502.5960929,243163.325,80315.56745,303.390015,268.394257,35.103626
503.7306213,243164.3531,80316.04723,308.589996,267.409454,41.417805
504.8651497,243165.3812,80316.527,308.899994,266.866425,42.392502
505.9996781,243166.4093,80317.00678,308.529999,265.954315,42.888687
507.1342066,243167.4374,80317.48655,308.51001,265.462341,42.935532
508.268735,243168.4655,80317.96633,307.369995,264.995972,42.322029
509.4032634,243169.4936,80318.44611,307.220001,264.096893,43.191986
510.5377918,243170.5217,80318.92588,306.820007,263.804565,42.703201
511.6723203,243171.5498,80319.40566,302.970001,262.907349,40.382881
512.8068487,243172.5779,80319.88543,303.170013,262.305847,40.79319
513.9413771,243173.606,80320.36521,298.781403,261.278381,37.425484
515.0759055,243174.634,80320.84498,283.829987,260.815308,23.141314
516.210434,243175.6621,80321.32476,287.470001,259.759766,27.938826
517.3449624,243176.6902,80321.80453,292.399994,258.76001,33.493263
518.4794908,243177.7183,80322.28431,294.589996,258.101257,36.373363
519.6140192,243178.7464,80322.76409,295.5,257.799438,37.874767
520.7485477,243179.7745,80323.24386,295.540009,257.17038,38.200901
521.8830761,243180.8026,80323.72364,294.720001,256.723633,38.135178
523.0176045,243181.8307,80324.20341,294.23999,255.505692,38.608059
524.152133,243182.8588,80324.68319,293.940002,254.890213,39.200699
525.2866614,243183.8869,80325.16296,292.799988,253.659836,39.064472
526.4211898,243184.9149,80325.64274,292.429993,253.141281,39.417789
527.5557182,243185.943,80326.12252,292.410004,251.974762,40.089062
528.6902467,243186.9711,80326.60229,289.5,251.511032,37.76828
529.8247751,243187.9992,80327.08207,282.434723,250.417084,31.88168
530.9593035,243189.0273,80327.56184,282.920013,249.312546,33.771507
532.0938319,243190.0554,80328.04162,282.230011,248.253952,33.666988
533.2283604,243191.0835,80328.52139,282.070007,247.797943,34.18441
534.3628888,243192.1116,80329.00117,271.410004,246.648407,24.68236
535.4974172,243193.1397,80329.48094,277.149994,246.272018,30.723089
536.6319456,243194.1678,80329.96072,273.049988,245.831268,27.668386
537.7664741,243195.1959,80330.4405,273.579987,244.642654,29.172712
538.9010025,243196.2239,80330.92027,273.609985,244.101395,29.562424
540.0355309,243197.252,80331.40005,271.029999,243.249557,27.711004
541.1700593,243198.2801,80331.87982,270.570007,242.91983,27.595903
542.3045878,243199.3082,80332.3596,270.519989,242.090805,28.309612
543.4391162,243200.3363,80332.83937,269.959991,241.71405,28.477058
544.5736446,243201.3644,80333.31915,270.320007,240.586731,29.816601
545.708173,243202.3925,80333.79892,266.890015,240.005524,26.889231
546.8427015,243203.4206,80334.2787,266.720001,238.896988,28.011318
547.9772299,243204.4487,80334.75848,263.579987,238.02829,25.691257
549.1117583,243205.4768,80335.23825,264.200012,236.973618,26.947947
550.2462868,243206.5048,80335.71803,264.230011,236.238037,28.063231
551.3808152,243207.5329,80336.1978,269.730011,234.384613,35.693569
552.5153436,243208.561,80336.67758,267.820007,233.259781,35.314293
553.649872,243209.5891,80337.15735,271.25,231.639999,39.343773
554.7844005,243210.6172,80337.63713,271.779999,231.831924,40.058037
555.9189289,243211.6453,80338.1169,271.890015,231.516098,40.421185
557.0534573,243212.6734,80338.59668,272.070007,231.244781,40.68552
558.1879857,243213.7015,80339.07646,271.950012,230.943329,41.153778
559.3225142,243214.7296,80339.55623,272.480011,230.58078,42.069077
560.4570426,243215.7577,80340.03601,272.5,230.106247,42.314846
561.591571,243216.7858,80340.51578,272.26001,229.785843,42.405556
562.7260994,243217.8138,80340.99556,270.23999,229.324417,40.669651
563.8606279,243218.8419,80341.47533,266.899994,229.0345,37.995541
564.9951563,243219.87,80341.95511,267.109985,228.717316,38.472229
566.1296847,243220.8981,80342.43488,266.299988,228.134323,38.319141
567.2642131,243221.9262,80342.91466,266.820007,227.653641,39.195484
568.3987416,243222.9543,80343.39444,265.850006,227.045425,38.918262
569.53327,243223.9824,80343.87421,267.269989,226.664566,40.714935
570.6677984,243225.0105,80344.35399,267.529999,226.115051,41.393112
571.8023269,243226.0386,80344.83376,266.100006,225.612305,40.515675
572.9368553,243227.0667,80345.31354,263.839996,225.185776,38.756577
574.0713837,243228.0947,80345.79331,261.480011,224.95462,36.757996
575.2059121,243229.1228,80346.27309,262.720001,224.457321,38.351425
576.3404406,243230.1509,80346.75287,259.459991,224.433472,35.107891
577.474969,243231.179,80347.23264,261.390015,224.010895,37.569778
578.6094974,243232.2071,80347.71242,262.450012,223.970413,38.648712
579.7440258,243233.2352,80348.19219,260.820007,223.407425,37.258324
580.8785543,243234.2633,80348.67197,258.329987,223.40065,34.794235
582.0130827,243235.2914,80349.15174,256.26001,222.965561,33.182632
583.1476111,243236.3195,80349.63152,256.359985,222.840179,33.587364
584.2821395,243237.3476,80350.11129,255.199997,222.33136,32.898968
585.416668,243238.3757,80350.59107,243.380005,222.206146,21.174938
586.5511964,243239.4037,80351.07085,243.899994,221.625992,22.347546
587.6857248,243240.4318,80351.55062,246,221.454391,24.562874
588.8202532,243241.4599,80352.0304,245.610001,220.911148,24.593861
589.9547817,243242.488,80352.51017,243.929993,220.773239,22.985832
591.0893101,243243.5161,80352.98995,243.679993,220.539856,23.202917
592.2238385,243244.5442,80353.46972,239.919998,219.966522,19.916769
593.358367,243245.5723,80353.9495,227.490005,219.682617,7.765395
594.4928954,243246.6004,80354.42927,233.080002,219.047607,14.303957
595.6274238,243247.6285,80354.90905,234.029999,218.727982,15.442684
596.7619522,243248.6566,80355.38883,234.100006,218.133911,15.994663
597.8964807,243249.6847,80355.8686,232.410004,218.011597,14.389889
599.0310091,243250.7127,80356.34838,237.800003,217.766632,20.064005
600.1655375,243251.7408,80356.82815,237.789993,217.582077,20.169422
601.3000659,243252.7689,80357.30793,225.800003,217.120682,8.811591
602.4345944,243253.797,80357.7877,226.169998,216.649994,9.468786
603.5691228,243254.8251,80358.26748,217.910004,217.043335,1.028808
604.7036512,243255.8532,80358.74725,219.360001,216.910004,2.470179
605.8381796,243256.8813,80359.22703,219.580002,216.757278,2.904084
606.9727081,243257.9094,80359.70681,223.839996,216.845062,6.964674
608.1072365,243258.9375,80360.18658,226.979996,216.869171,10.080836
609.2417649,243259.9656,80360.66636,244.389999,216.913025,27.475046
610.3762933,243260.9936,80361.14613,246.940002,217.043137,29.892426
611.5108218,243262.0217,80361.62591,247.899994,217.025558,30.894955
612.6453502,243263.0498,80362.10568,247.559998,216.896179,30.640417
613.7798786,243264.0779,80362.58546,247.279999,216.900772,30.375725
614.9144071,243265.106,80363.06523,246.479996,217.028,29.522085
616.0489355,243266.1341,80363.54501,246.529999,217.041611,29.523182
617.1834639,243267.1622,80364.02479,239.880005,217.102066,22.746607
618.3179923,243268.1903,80364.50456,246.240005,217.013306,29.205671
619.4525208,243269.2184,80364.98434,246.520004,216.990555,29.527798
620.5870492,243270.2465,80365.46411,245.619995,216.977844,28.639507
621.7215776,243271.2746,80365.94389,245.169998,216.9776,28.249365
622.856106,243272.3026,80366.42366,242.089996,216.9505,25.100527
623.9906345,243273.3307,80366.90344,243.020004,216.974091,26.090023
625.1251629,243274.3588,80367.38322,240.289993,216.980103,23.345881
626.2596913,243275.3869,80367.86299,241.729996,216.918304,24.807123
627.3942197,243276.415,80368.34277,241.710007,216.884323,24.833864
628.5287482,243277.4431,80368.82254,241.380005,216.862488,24.592773
629.6632766,243278.4712,80369.30232,241.110001,216.847656,24.28368
630.797805,243279.4993,80369.78209,241.089996,216.720184,24.339722
631.9323334,243280.5274,80370.26187,240.660004,216.577316,23.982265
633.0668619,243281.5555,80370.74164,230.529999,216.520004,13.999781
634.2013903,243282.5835,80371.22142,227.490005,216.339371,11.178582
635.3359187,243283.6116,80371.7012,234.649994,216.454895,18.17979
636.4704472,243284.6397,80372.18097,236.830002,216.573959,20.197496
637.6049756,243285.6678,80372.66075,237.080002,216.647598,20.412916
638.739504,243286.6959,80373.14052,236.75,216.638168,20.164093
639.8740324,243287.724,80373.6203,235.910004,216.509995,19.338306
641.0085609,243288.7521,80374.10007,254.059998,216.734665,37.346809
642.1430893,243289.7802,80374.57985,253.779999,216.700439,37.021263
643.2776177,243290.8083,80375.05962,253.919998,216.729782,37.130238
644.4121461,243291.8364,80375.5394,253.220001,216.652252,36.439938
645.5466746,243292.8645,80376.01918,252.960007,216.742783,36.093365
646.681203,243293.8925,80376.49895,231.119995,216.470001,14.470483
647.8157314,243294.9206,80376.97873,227.869995,216.449997,11.423612
648.9502598,243295.9487,80377.4585,232.830002,216.684998,15.907284
650.0847883,243296.9768,80377.93828,228.720001,216.616074,12.112192
651.2193167,243298.0049,80378.41805,229.339996,216.961746,12.304999
652.3538451,243299.033,80378.89783,229.259995,217.020004,12.195769
653.4883735,243300.0611,80379.3776,229.419998,217.169998,12.248972
654.622902,243301.0892,80379.85738,228.070007,216.921249,11.247366
655.7574304,243302.1173,80380.33716,228.619995,216.897812,11.740894
656.8919588,243303.1454,80380.81693,228.869995,216.972473,11.873919
658.0264873,243304.1734,80381.29671,228.539993,217.186295,11.411332
659.1610157,243305.2015,80381.77648,228.449997,217.167938,11.363521
660.2955441,243306.2296,80382.25626,228.229996,217.380859,10.946848
661.4300725,243307.2577,80382.73603,227.509995,217.241562,10.31864
662.564601,243308.2858,80383.21581,225.509995,217.534576,8.075107
663.6991294,243309.3139,80383.69558,227.460007,217.520294,9.990335
664.8336578,243310.342,80384.17536,232.580002,217.839325,14.639791
665.9681862,243311.3701,80384.65514,233.869995,217.896759,15.988091
667.1027147,243312.3982,80385.13491,235.820007,218.20076,17.646955
668.2372431,243313.4263,80385.61469,235.880005,218.199631,17.76627
669.3717715,243314.4544,80386.09446,235.240005,218.528488,16.783926
670.5062999,243315.4824,80386.57424,233.860001,218.554459,15.420241
671.6408284,243316.5105,80387.05401,235.539993,218.817139,16.794584
672.7753568,243317.5386,80387.53379,237.649994,218.825287,18.795366
673.9098852,243318.5667,80388.01357,250.470001,219.052078,31.375242
675.0444136,243319.5948,80388.49334,252.25,218.947189,33.250774
676.1789421,243320.6229,80388.97312,252.949997,218.960144,33.910374
677.3134705,243321.651,80389.45289,252.5,219.20668,33.413692
678.4479989,243322.6791,80389.93267,249.440002,219.226349,30.338959
679.5825274,243323.7072,80390.41244,245.509995,219.470261,25.933214
680.7170558,243324.7353,80390.89222,255.809998,219.477081,36.287575
681.8515842,243325.7634,80391.37199,256.98999,219.70752,37.144344
682.9861126,243326.7914,80391.85177,256.230011,219.708389,36.548363
684.1206411,243327.8195,80392.33155,254.830002,219.954468,34.845245
685.2551695,243328.8476,80392.81132,254.619995,219.985275,34.764561
686.3896979,243329.8757,80393.2911,258.309998,220.218567,37.995552
687.5242263,243330.9038,80393.77087,253.619995,220.208755,33.359276
688.6587548,243331.9319,80394.25065,254.419998,220.456909,33.954967
689.7932832,243332.96,80394.73042,254.369995,220.486465,33.849327
690.9278116,243333.9881,80395.2102,256.549988,220.850006,35.687328
692.06234,243335.0162,80395.68997,252.229996,220.630005,31.342793
693.1968685,243336.0443,80396.16975,285.809998,220.909256,64.865372
694.3313969,243337.0723,80396.64953,286.100006,220.860001,65.22538
695.4659253,243338.1004,80397.1293,288.76001,221.105713,67.679596
696.6004537,243339.1285,80397.60908,289.130005,221.139999,67.999214
697.7349822,243340.1566,80398.08885,287.48999,221.235397,66.181671
698.8695106,243341.1847,80398.56863,286.839996,221.193344,65.61113
700.004039,243342.2128,80399.0484,296.070007,221.364166,74.678078
701.1385675,243343.2409,80399.52818,289.230011,221.339813,67.910866
702.2730959,243344.269,80400.00795,297.339996,221.552658,75.749352
703.4076243,243345.2971,80400.48773,295.880005,221.531723,74.299919
704.5421527,243346.3252,80400.96751,297.597595,221.462601,76.169991
705.6766812,243347.3533,80401.44728,287.76001,221.608902,66.178078
706.8112096,243348.3813,80401.92706,285.869995,221.576416,64.217827
707.945738,243349.4094,80402.40683,285.23999,221.761993,63.566811
709.0802664,243350.4375,80402.88661,307.970001,221.757004,86.289986
710.2147949,243351.4656,80403.36638,301.850006,221.981705,79.903221
711.3493233,243352.4937,80403.84616,304.149994,221.916397,82.132942
712.4838517,243353.5218,80404.32593,304.480011,222.149857,82.348953
713.6183801,243354.5499,80404.80571,304.5,222.14772,82.297203
714.7529086,243355.578,80405.28549,303.700012,222.327911,81.454193
715.887437,243356.6061,80405.76526,302.23999,222.2146,80.062485
717.0219654,243357.6342,80406.24504,303.079987,222.333115,80.633087
718.1564938,243358.6622,80406.72481,301.549988,222.276245,79.344856
719.2910223,243359.6903,80407.20459,285.790009,222.465744,63.298172
720.4255507,243360.7184,80407.68436,286.529999,222.479263,64.08548
721.5600791,243361.7465,80408.16414,288.869995,222.561371,66.350441
722.6946076,243362.7746,80408.64392,288.76001,222.523712,66.233727
723.829136,243363.8027,80409.12369,290.980011,222.624207,68.303391
724.9636644,243364.8308,80409.60347,293.359985,222.575623,70.726616
726.0981928,243365.8589,80410.08324,293.329987,222.609009,70.723351
727.2327213,243366.887,80410.56302,293.480011,222.558319,70.945152
728.3672497,243367.9151,80411.04279,293.869995,222.609909,71.319107
729.5017781,243368.9432,80411.52257,294.649994,222.547134,72.140015
730.6363065,243369.9712,80412.00234,295.059998,222.583435,72.534714
731.770835,243370.9993,80412.48212,295.450012,222.51059,72.984566
732.9053634,243372.0274,80412.9619,294.320007,222.424927,71.876213
734.0398918,243373.0555,80413.44167,293.299988,222.523163,70.802139
735.1744202,243374.0836,80413.92145,299.727173,222.48587,77.234528
736.3089487,243375.1117,80414.40122,302.059998,222.553726,79.473038
737.4434771,243376.1398,80414.881,301.959991,222.511581,79.455711
738.5780055,243377.1679,80415.36077,301.369995,222.580811,78.795181
739.7125339,243378.196,80415.84055,300.929993,222.503784,78.40287
740.8470624,243379.2241,80416.32032,263.059998,222.594955,40.410824
741.9815908,243380.2521,80416.8001,263.079987,222.552628,40.490486
743.1161192,243381.2802,80417.27988,263.820007,222.663589,41.083614
744.2506477,243382.3083,80417.75965,261.690002,222.576126,39.106773
745.3851761,243383.3364,80418.23943,261.73999,222.632523,39.107037
746.5197045,243384.3645,80418.7192,262.73999,222.563782,40.222675
747.6542329,243385.3926,80419.19898,258.670013,222.587479,36.074318
748.7887614,243386.4207,80419.67875,259.059998,222.543182,36.577343
749.9232898,243387.4488,80420.15853,261.089996,222.579147,38.464619
751.0578182,243388.4769,80420.6383,253.369995,222.538223,30.861862
752.1923466,243389.505,80421.11808,248.740005,222.576797,26.139673
753.3268751,243390.5331,80421.59786,247.75,222.529831,25.213512
754.4614035,243391.5611,80422.07763,247.919998,222.542496,25.382053
755.5959319,243392.5892,80422.55741,243.529999,222.546661,21.005442
756.7304603,243393.6173,80423.03718,252.940002,222.610001,30.284391
757.8649888,243394.6454,80423.51696,253.190002,222.725006,30.514465
758.9995172,243395.6735,80423.99673,253.759995,222.653717,31.087349
760.1340456,243396.7016,80424.47651,254.309998,222.73082,31.550013
761.268574,243397.7297,80424.95628,254.529999,222.744507,31.751623
762.4031025,243398.7578,80425.43606,254.479996,222.879395,31.653889
763.5376309,243399.7859,80425.91584,248.979996,222.864838,26.128891
764.6721593,243400.814,80426.39561,249.919998,223.055588,26.685026
765.8066878,243401.842,80426.87539,250.289993,223.068451,27.216145
766.9412162,243402.8701,80427.35516,230.460007,223.173996,7.287873
768.0757446,243403.8982,80427.83494,249.699997,223.225006,26.466681
769.210273,243404.9263,80428.31471,250.339996,223.392822,26.929636
770.3448015,243405.9544,80428.79449,253.369995,223.411667,29.911621
771.4793299,243406.9825,80429.27427,253.509995,223.574768,29.935163
772.6138583,243408.0106,80429.75404,251.399994,223.636169,27.806942
773.7483867,243409.0387,80430.23382,250.380005,223.821503,26.616194
774.8829152,243410.0668,80430.71359,247.610001,223.835007,23.786184
776.0174436,243411.0949,80431.19337,246.059998,224.039993,22.003069
777.151972,243412.123,80431.67314,247.440002,224.196396,23.266935
778.2865004,243413.151,80432.15292,262.600006,224.427902,38.21019
779.4210289,243414.1791,80432.63269,262.390015,224.485977,37.902565
780.5555573,243415.2072,80433.11247,263.170013,224.693008,38.546333
781.6900857,243416.2353,80433.59225,252.070007,224.817444,27.335339
782.8246141,243417.2634,80434.07202,255.679993,225.046738,30.655527
783.9591426,243418.2915,80434.5518,258.179993,225.134613,33.025402
785.093671,243419.3196,80435.03157,259.070007,225.363663,33.772785
786.2281994,243420.3477,80435.51135,258.519989,225.482162,33.136433
787.3627279,243421.3758,80435.99112,241.570007,225.607483,15.977652
788.4972563,243422.4039,80436.4709,235.490005,225.864929,9.561111
789.6317847,243423.432,80436.95067,239.570007,225.94577,13.657016
790.7663131,243424.46,80437.43045,245.729996,226.22876,19.337744
791.9008416,243425.4881,80437.91023,247.860001,226.322723,21.482172
793.03537,243426.5162,80438.39,286.029999,226.568802,59.442711
794.1698984,243427.5443,80438.86978,286.890015,226.596054,60.349945
795.3044268,243428.5724,80439.34955,287.459991,226.835526,60.596218
796.4389553,243429.6005,80439.82933,288.059998,226.89711,61.104942
797.5734837,243430.6286,80440.3091,287.790009,227.08461,60.756763
798.7080121,243431.6567,80440.78888,289.920013,227.156647,62.778503
799.8425405,243432.6848,80441.26865,288.929993,227.458649,61.5373
800.977069,243433.7129,80441.74843,289.839996,227.536377,62.272148
802.1115974,243434.7409,80442.22821,288.98999,227.799042,61.048477
803.2461258,243435.769,80442.70798,290.519989,228.006882,62.504734
804.3806542,243436.7971,80443.18776,290.859985,228.233124,62.617359
805.5151827,243437.8252,80443.66753,291.070007,228.320587,62.743557
806.6497111,243438.8533,80444.14731,290.880005,228.537323,62.357903
807.7842395,243439.8814,80444.62708,290.890015,228.573883,62.376713
808.918768,243440.9095,80445.10686,290.299988,228.786545,61.561745
810.0532964,243441.9376,80445.58663,291.190002,228.828415,62.368549
811.1878248,243442.9657,80446.06641,304.25,229.102875,75.078285
812.3223532,243443.9938,80446.54619,305.309998,229.174225,75.980721
813.4568817,243445.0219,80447.02596,305.230011,229.637405,75.673012
814.5914101,243446.0499,80447.50574,305.049988,229.731049,75.352531
815.7259385,243447.078,80447.98551,304.98999,229.883957,75.242477
816.8604669,243448.1061,80448.46529,296.720001,230.207306,66.632019
817.9949954,243449.1342,80448.94506,303.690002,230.557831,73.105644
819.1295238,243450.1623,80449.42484,304.329987,230.658463,73.721939
820.2640522,243451.1904,80449.90462,304.839996,231.067978,73.792953
821.3985806,243452.2185,80450.38439,301.140015,231.104614,70.034447
822.5331091,243453.2466,80450.86417,308.690002,231.238556,77.424126
823.6676375,243454.2747,80451.34394,306.910004,231.290146,75.597336
824.8021659,243455.3028,80451.82372,307.829987,231.390289,76.439217
825.9366943,243456.3308,80452.30349,308.040009,231.509598,76.526672
827.0712228,243457.3589,80452.78327,308.950012,231.558365,77.421974
828.2057512,243458.387,80453.26304,305.660004,231.734802,73.871628
829.3402796,243459.4151,80453.74282,309.420013,231.786194,77.646225
830.4748081,243460.4432,80454.2226,309.130005,231.972244,77.154182
831.6093365,243461.4713,80454.70237,308.630005,232.030502,76.668686
832.7438649,243462.4994,80455.18215,303.630005,232.273911,71.331184
833.8783933,243463.5275,80455.66192,302.850006,232.361313,70.462029
835.0129218,243464.5556,80456.1417,307.570007,232.666168,74.918976
836.1474502,243465.5837,80456.62147,307.609985,232.924988,74.885689
837.2819786,243466.6118,80457.10125,306.429993,233.092087,73.348816
838.416507,243467.6398,80457.58102,304.589996,233.182678,71.369026
839.5510355,243468.6679,80458.0608,304.700012,233.395691,71.331543
840.6855639,243469.696,80458.54058,286.76001,233.447769,53.348877
841.8200923,243470.7241,80459.02035,286.720001,233.604309,53.141075
842.9546207,243471.7522,80459.50013,286.470001,233.61795,52.850815
844.0891492,243472.7803,80459.9799,285.910004,233.641922,52.208504
845.2236776,243473.8084,80460.45968,285.149994,233.881851,51.298096
846.358206,243474.8365,80460.93945,285.23999,233.887695,51.342342
847.4927344,243475.8646,80461.41923,281.019989,234.056366,46.924416
848.6272629,243476.8927,80461.899,281.220001,234.057938,47.1744
849.7617913,243477.9207,80462.37878,281.179993,234.282547,46.916851
850.8963197,243478.9488,80462.85856,286.5,234.403168,52.06189
852.0308482,243479.9769,80463.33833,284.089996,234.678726,49.491619
853.1653766,243481.005,80463.81811,286.600006,234.900879,51.767033
854.299905,243482.0331,80464.29788,286.859985,235.255035,51.690701
855.4344334,243483.0612,80464.77766,286.410004,235.150223,51.188034
856.5689619,243484.0893,80465.25743,284,235.382202,48.707775
857.7034903,243485.1174,80465.73721,283.119995,235.313446,47.845924
858.8380187,243486.1455,80466.21698,282.399994,235.457001,47.028564
859.9725471,243487.1736,80466.69676,253.380005,235.438156,17.990681
861.1070756,243488.2017,80467.17654,264.75,235.600571,29.106867
862.241604,243489.2297,80467.65631,254.619995,235.561508,18.983082
863.3761324,243490.2578,80468.13609,267.609985,235.724503,31.822643
864.5106608,243491.2859,80468.61586,283.299988,235.699997,47.619942
865.6451893,243492.314,80469.09564,283.519989,235.868225,47.628857
866.7797177,243493.3421,80469.57541,283.26001,235.851318,47.386757
867.9142461,243494.3702,80470.05519,282.429993,235.980042,46.497253
869.0487745,243495.3983,80470.53497,283.230011,235.968887,47.187729
870.183303,243496.4264,80471.01474,284.190002,236.126724,48.08392
871.3178314,243497.4545,80471.49452,290.049988,236.137817,53.848022
872.4523598,243498.4826,80471.97429,290.359985,236.14505,54.167164
873.5868882,243499.5107,80472.45407,291.609985,236.315323,55.311188
874.7214167,243500.5387,80472.93384,290.910004,236.373444,54.590611
875.8559451,243501.5668,80473.41362,291.890015,236.68924,55.211285
876.9904735,243502.5949,80473.89339,292.109985,237.039993,55.18388
878.125002,243503.623,80474.37317,291.519989,237.066238,54.527561
879.2595304,243504.6511,80474.85295,290.540009,236.999634,53.591061
880.3940588,243505.6792,80475.33272,262.579987,236.795013,25.679085
881.5285872,243506.7073,80475.8125,247.070007,236.690002,10.29423
882.6631157,243507.7354,80476.29227,259.299988,236.833328,22.460821
883.7976441,243508.7635,80476.77205,296.130005,236.860001,59.216949
884.9321725,243509.7916,80477.25182,296.980011,236.9673,59.967964
886.0667009,243510.8196,80477.7316,297.079987,236.991058,60.037651
887.2012294,243511.8477,80478.21137,297.01001,237.339996,59.751774
888.3357578,243512.8758,80478.69115,296,237.117157,58.898762
889.4702862,243513.9039,80479.17093,298.290009,237.115814,61.135963
890.6048146,243514.932,80479.6507,298.279999,237.110001,61.124172
891.7393431,243515.9601,80480.13048,298.709991,237.300003,61.430714
892.8738715,243516.9882,80480.61025,298.600006,237.309998,61.424683
894.0083999,243518.0163,80481.09003,298.049988,237.2453,60.824009
895.1429283,243519.0444,80481.5698,294,237.131683,56.857922
896.2774568,243520.0725,80482.04958,293.339996,237.185074,56.100178
897.4119852,243521.1006,80482.52935,290.470001,237.05336,53.412884
898.5465136,243522.1286,80483.00913,289.200012,237.072479,52.139381
899.6810421,243523.1567,80483.48891,289.220001,236.999023,52.219315
900.8155705,243524.1848,80483.96868,288.839996,236.937088,51.908581
901.9500989,243525.2129,80484.44846,296.809998,236.975784,59.797951
903.0846273,243526.241,80484.92823,298.880005,236.894943,61.991817
904.2191558,243527.2691,80485.40801,298.339996,236.932953,61.41003
905.3536842,243528.2972,80485.88778,299.850006,236.858887,63.034832
906.4882126,243529.3253,80486.36756,298.420013,236.900803,61.536072
907.622741,243530.3534,80486.84734,298.320007,236.902222,61.417446
908.7572695,243531.3815,80487.32711,299.339996,236.960007,62.361061
909.8917979,243532.4095,80487.80689,292.76001,236.970001,55.838768
911.0263263,243533.4376,80488.28666,291.660004,236.894699,54.804352
912.1608547,243534.4657,80488.76644,291.75,236.775696,54.949863
913.2953832,243535.4938,80489.24621,295.140015,236.743637,58.356823
914.4299116,243536.5219,80489.72599,295.619995,236.666595,58.954365
915.56444,243537.55,80490.20576,295.73999,236.636703,59.042297
916.6989684,243538.5781,80490.68554,294.859985,236.509033,58.277714
917.8334969,243539.6062,80491.16532,262.01001,236.480255,25.534328
918.9680253,243540.6343,80491.64509,262.470001,236.363556,26.132301
920.1025537,243541.6624,80492.12487,260.549988,236.353531,24.206453
921.2370822,243542.6905,80492.60464,259.869995,236.261093,23.58247
922.3716106,243543.7185,80493.08442,259.589996,236.248627,23.32564
923.506139,243544.7466,80493.56419,260.220001,236.114212,24.11396
924.6406674,243545.7747,80494.04397,258.76001,236.059814,22.660786
925.7751959,243546.8028,80494.52374,258.929993,236.005234,22.90387
926.9097243,243547.8309,80495.00352,268,235.883133,32.087337
928.0442527,243548.859,80495.4833,267.799988,235.841293,31.962349
929.1787811,243549.8871,80495.96307,267.839996,235.699539,32.150242
930.3133096,243550.9152,80496.44285,272.100006,235.580017,36.509491
931.447838,243551.9433,80496.92262,271.929993,235.501328,36.385754
932.5823664,243552.9714,80497.4024,270.619995,235.449921,35.160275
933.7168948,243553.9994,80497.88217,260.26001,235.366653,24.893856
934.8514233,243555.0275,80498.36195,260.299988,235.176407,25.169073
935.9859517,243556.0556,80498.84172,260.420013,235.036682,25.3939
937.1204801,243557.0837,80499.3215,262.700012,234.840683,27.849306
938.2550085,243558.1118,80499.80128,263.130005,234.682816,28.506975
939.389537,243559.1399,80500.28105,262.820007,234.602951,28.170837
940.5240654,243560.168,80500.76083,259.519989,234.463379,24.97477
941.6585938,243561.1961,80501.2406,260.089996,234.290909,25.828804
942.7931223,243562.2242,80501.72038,259.73999,234.207382,25.496811
943.9276507,243563.2523,80502.20015,259.140015,234.068726,25.01421
945.0621791,243564.2804,80502.67993,257.73999,233.871597,23.784544
946.1967075,243565.3084,80503.1597,275.23999,233.687103,41.508503
947.331236,243566.3365,80503.63948,274.73999,233.562775,41.124886
948.4657644,243567.3646,80504.11926,275.75,233.419434,42.333595
949.6002928,243568.3927,80504.59903,275.019989,233.340607,41.732201
950.7348212,243569.4208,80505.07881,270.26001,233.170288,37.075314
951.8693497,243570.4489,80505.55858,275.809998,233.00174,42.881435
953.0038781,243571.477,80506.03836,290.140015,232.824371,57.346375
954.1384065,243572.5051,80506.51813,290.440002,232.634415,57.800457
955.2729349,243573.5332,80506.99791,290.160004,232.665359,57.502995
956.4074634,243574.5613,80507.47769,281.179993,232.522568,48.64048
957.5419918,243575.5893,80507.95746,292.790009,232.354233,60.399231
958.6765202,243576.6174,80508.43724,294.549988,232.177933,62.348221
959.8110486,243577.6455,80508.91701,293.329987,232.090454,61.250046
960.9455771,243578.6736,80509.39679,295.070007,232.179993,62.968075
962.0801055,243579.7017,80509.87656,295.079987,231.887695,63.13673
963.2146339,243580.7298,80510.35634,295.829987,231.676559,64.143616
964.3491624,243581.7579,80510.83611,293.690002,231.669998,62.032284
965.4836908,243582.786,80511.31589,280.640015,231.347397,49.211643
